source,psq_entity_key,id,name,vat_number,kvk_number,country,last_trx_date,activity_detail_status,merchant_activity_status,type_of_activity,contracting_method,legal_form,mcc,vintage_date,contract_status,active_contracts,contract_category_descriptions
Way4,Way4:2001436785-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001436785-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Northstar Market 03714,VAT800003713,70003713,NL,2026-01-03,Active in last 12 months,Active,CP,F2F,,5411,2021-06-02,Active,4,Retail payments
PASS,PASS:2002596719-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002596719-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Blue Harbor Cafe 03715,VAT800003714,70003714,BE,2026-01-08,Inactive >12 months,Inactive,CNP,NF2F,,5812,2021-06-19,Cancelled,5,Hospitality terminals
Way4,Way4:2002700285-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002700285-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Atlas Mobility 03716,VAT800003715,70003715,FR,2026-01-13,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,2021-07-06,ActiveBO,1,Digital commerce
PASS,PASS:2001396759-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001396759-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Greenline Retail 03717,VAT800003716,70003716,LU,2026-01-18,Active in last 12 months,Inactive,CP,F2F,,5732,2021-07-23,Entered,2,Travel services
Way4,Way4:2001409591-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001409591-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Pixel Commerce 03718,VAT800003717,70003717,ES,2026-01-23,Inactive >12 months,Active,CNP,NF2F,,7011,2021-08-09,Terminated,3,Public sector
PASS,PASS:2001481055-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001481055-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Urban Travel Hub 03719,VAT800003718,70003718,DE,2026-01-28,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,2021-08-26,Active,4,Mobility services
Way4,Way4:2001458428-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001458428-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Nova Pharmacy 03720,VAT800003719,70003719,GB,2026-02-02,Active in last 12 months,Active,CP,F2F,,4121,2021-09-12,Cancelled,5,Retail payments
PASS,PASS:2000989926-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2000989926-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Lumen Services 03721,VAT800003720,70003720,AT,2026-02-07,Inactive >12 months,Inactive,CNP,NF2F,,4900,2021-09-29,ActiveBO,1,Hospitality terminals
Way4,Way4:2002700514-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002700514-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Northstar Market 03722,VAT800003721,70003721,NL,2026-02-12,Never transacted,Active,CP+CNP,F2F+NF2F,,5411,2021-10-16,Entered,2,Digital commerce
PASS,PASS:2001140231-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001140231-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Blue Harbor Cafe 03723,VAT800003722,70003722,BE,2026-02-17,Active in last 12 months,Inactive,CP,F2F,,5812,2021-11-02,Terminated,3,Travel services
Way4,Way4:2001199732-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001199732-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Atlas Mobility 03724,VAT800003723,70003723,FR,2026-02-22,Inactive >12 months,Active,CNP,NF2F,,5999,2021-11-19,Active,4,Public sector
PASS,PASS:2001245173-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001245173-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Greenline Retail 03725,VAT800003724,70003724,LU,2026-02-27,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5732,2021-12-06,Cancelled,5,Mobility services
Way4,Way4:2001606702-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001606702-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Pixel Commerce 03726,VAT800003725,70003725,ES,2026-03-04,Active in last 12 months,Active,CP,F2F,,7011,2021-12-23,ActiveBO,1,Retail payments
PASS,PASS:2001474792-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001474792-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Urban Travel Hub 03727,VAT800003726,70003726,DE,2026-03-09,Inactive >12 months,Inactive,CNP,NF2F,,7999,2022-01-09,Entered,2,Hospitality terminals
Way4,Way4:2001476701-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001476701-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Nova Pharmacy 03728,VAT800003727,70003727,GB,2026-03-14,Never transacted,Active,CP+CNP,F2F+NF2F,,4121,2022-01-26,Terminated,3,Digital commerce
PASS,PASS:2002567174-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002567174-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Lumen Services 03729,VAT800003728,70003728,AT,2026-03-19,Active in last 12 months,Inactive,CP,F2F,,4900,2022-02-12,Active,4,Travel services
Way4,Way4:2001683006-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001683006-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Northstar Market 03730,VAT800003729,70003729,NL,2026-03-24,Inactive >12 months,Active,CNP,NF2F,,5411,2022-03-01,Cancelled,5,Public sector
PASS,PASS:2002588724-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002588724-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Blue Harbor Cafe 03731,VAT800003730,70003730,BE,2026-03-29,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5812,2022-03-18,ActiveBO,1,Mobility services
Way4,Way4:2002700095-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002700095-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Atlas Mobility 03732,VAT800003731,70003731,FR,2026-04-03,Active in last 12 months,Active,CP,F2F,,5999,2022-04-04,Entered,2,Retail payments
PASS,PASS:2002700159-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002700159-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Greenline Retail 03733,VAT800003732,70003732,LU,2026-04-08,Inactive >12 months,Inactive,CNP,NF2F,,5732,2022-04-21,Terminated,3,Hospitality terminals
Way4,Way4:2001402775-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001402775-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Pixel Commerce 03734,VAT800003733,70003733,ES,2026-04-13,Never transacted,Active,CP+CNP,F2F+NF2F,,7011,2022-05-08,Active,4,Digital commerce
PASS,PASS:2001685211-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001685211-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Urban Travel Hub 03735,VAT800003734,70003734,DE,2026-04-18,Active in last 12 months,Inactive,CP,F2F,,7999,2022-05-25,Cancelled,5,Travel services
Way4,Way4:2002607907-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002607907-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Nova Pharmacy 03736,VAT800003735,70003735,GB,2026-04-23,Inactive >12 months,Active,CNP,NF2F,,4121,2022-06-11,ActiveBO,1,Public sector
PASS,PASS:2002610614-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002610614-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Lumen Services 03737,VAT800003736,70003736,AT,2026-04-28,Never transacted,Inactive,CP+CNP,F2F+NF2F,,4900,2022-06-28,Entered,2,Mobility services
Way4,Way4:2001143915-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001143915-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Northstar Market 03738,VAT800003737,70003737,NL,2026-05-03,Active in last 12 months,Active,CP,F2F,,5411,2022-07-15,Terminated,3,Retail payments
PASS,PASS:2001193963-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001193963-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Blue Harbor Cafe 03739,VAT800003738,70003738,BE,2026-05-08,Inactive >12 months,Inactive,CNP,NF2F,,5812,2022-08-01,Active,4,Hospitality terminals
Way4,Way4:2001286678-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001286678-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Atlas Mobility 03740,VAT800003739,70003739,FR,2026-05-13,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,2022-08-18,Cancelled,5,Digital commerce
PASS,PASS:2001382642-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001382642-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Greenline Retail 03741,VAT800003740,70003740,LU,2026-05-18,Active in last 12 months,Inactive,CP,F2F,,5732,2022-09-04,ActiveBO,1,Travel services
Way4,Way4:2001625979-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001625979-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Pixel Commerce 03742,VAT800003741,70003741,ES,2026-05-23,Inactive >12 months,Active,CNP,NF2F,,7011,2022-09-21,Entered,2,Public sector
PASS,PASS:2000933769-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2000933769-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Urban Travel Hub 03743,VAT800003742,70003742,DE,2026-05-28,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,2022-10-08,Terminated,3,Mobility services
Way4,Way4:2001085311-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001085311-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Nova Pharmacy 03744,VAT800003743,70003743,GB,2026-06-02,Active in last 12 months,Active,CP,F2F,,4121,2022-10-25,Active,4,Retail payments
PASS,PASS:2002571732-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002571732-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Lumen Services 03745,VAT800003744,70003744,AT,2025-01-03,Inactive >12 months,Inactive,CNP,NF2F,,4900,2022-11-11,Cancelled,5,Hospitality terminals
Way4,Way4:2001173482-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001173482-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Northstar Market 03746,VAT800003745,70003745,NL,2025-01-08,Never transacted,Active,CP+CNP,F2F+NF2F,,5411,2022-11-28,ActiveBO,1,Digital commerce
PASS,PASS:2001236603-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001236603-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Blue Harbor Cafe 03747,VAT800003746,70003746,BE,2025-01-13,Active in last 12 months,Inactive,CP,F2F,,5812,2022-12-15,Entered,2,Travel services
Way4,Way4:2001236913-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001236913-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Atlas Mobility 03748,VAT800003747,70003747,FR,2025-01-18,Inactive >12 months,Active,CNP,NF2F,,5999,2023-01-01,Terminated,3,Public sector
PASS,PASS:2001423705-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001423705-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Greenline Retail 03749,VAT800003748,70003748,LU,2025-01-23,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5732,2023-01-18,Active,4,Mobility services
Way4,Way4:2000227945-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2000227945-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Pixel Commerce 03750,VAT800003749,70003749,ES,2025-01-28,Active in last 12 months,Active,CP,F2F,,7011,2023-02-04,Cancelled,5,Retail payments
PASS,PASS:2001644574-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001644574-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Urban Travel Hub 03751,VAT800003750,70003750,DE,2025-02-02,Inactive >12 months,Inactive,CNP,NF2F,,7999,2023-02-21,ActiveBO,1,Hospitality terminals
Way4,Way4:2000750044-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2000750044-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Nova Pharmacy 03752,VAT800003751,70003751,GB,2025-02-07,Never transacted,Active,CP+CNP,F2F+NF2F,,4121,2023-03-10,Entered,2,Digital commerce
PASS,PASS:2002500193-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002500193-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Lumen Services 03753,VAT800003752,70003752,AT,2025-02-12,Active in last 12 months,Inactive,CP,F2F,,4900,2023-03-27,Terminated,3,Travel services
Way4,Way4:2002508453-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002508453-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Northstar Market 03754,VAT800003753,70003753,NL,2025-02-17,Inactive >12 months,Active,CNP,NF2F,,5411,2023-04-13,Active,4,Public sector
PASS,PASS:2000218369-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2000218369-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Blue Harbor Cafe 03755,VAT800003754,70003754,BE,2025-02-22,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5812,2023-04-30,Cancelled,5,Mobility services
Way4,Way4:2002579199-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002579199-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Atlas Mobility 03756,VAT800003755,70003755,FR,2025-02-27,Active in last 12 months,Active,CP,F2F,,5999,2023-05-17,ActiveBO,1,Retail payments
PASS,PASS:2002700272-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002700272-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Greenline Retail 03757,VAT800003756,70003756,LU,2025-03-04,Inactive >12 months,Inactive,CNP,NF2F,,5732,2023-06-03,Entered,2,Hospitality terminals
Way4,Way4:2002701069-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002701069-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Pixel Commerce 03758,VAT800003757,70003757,ES,2025-03-09,Never transacted,Active,CP+CNP,F2F+NF2F,,7011,2023-06-20,Terminated,3,Digital commerce
PASS,PASS:2001541155-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001541155-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Urban Travel Hub 03759,VAT800003758,70003758,DE,2025-03-14,Active in last 12 months,Inactive,CP,F2F,,7999,2023-07-07,Active,4,Travel services
Way4,Way4:2001492618-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001492618-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Nova Pharmacy 03760,VAT800003759,70003759,GB,2025-03-19,Inactive >12 months,Active,CNP,NF2F,,4121,2023-07-24,Cancelled,5,Public sector
PASS,PASS:2001509243-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001509243-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Lumen Services 03761,VAT800003760,70003760,AT,2025-03-24,Never transacted,Inactive,CP+CNP,F2F+NF2F,,4900,2023-08-10,ActiveBO,1,Mobility services
Way4,Way4:2001616961-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001616961-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Northstar Market 03762,VAT800003761,70003761,NL,2025-03-29,Active in last 12 months,Active,CP,F2F,,5411,2023-08-27,Entered,2,Retail payments
PASS,PASS:2001253486-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001253486-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Blue Harbor Cafe 03763,VAT800003762,70003762,BE,2025-04-03,Inactive >12 months,Inactive,CNP,NF2F,,5812,2023-09-13,Terminated,3,Hospitality terminals
Way4,Way4:2001280173-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001280173-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Atlas Mobility 03764,VAT800003763,70003763,FR,2025-04-08,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,2023-09-30,Active,4,Digital commerce
PASS,PASS:2001401256-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001401256-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Greenline Retail 03765,VAT800003764,70003764,LU,2025-04-13,Active in last 12 months,Inactive,CP,F2F,,5732,2023-10-17,Cancelled,5,Travel services
Way4,Way4:2001424531-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001424531-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Pixel Commerce 03766,VAT800003765,70003765,ES,2025-04-18,Inactive >12 months,Active,CNP,NF2F,,7011,2023-11-03,ActiveBO,1,Public sector
PASS,PASS:2002558124-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002558124-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Urban Travel Hub 03767,VAT800003766,70003766,DE,2025-04-23,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,2023-11-20,Entered,2,Mobility services
Way4,Way4:2002582394-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002582394-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Nova Pharmacy 03768,VAT800003767,70003767,GB,2025-04-28,Active in last 12 months,Active,CP,F2F,,4121,2023-12-07,Terminated,3,Retail payments
PASS,PASS:2002591644-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002591644-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Lumen Services 03769,VAT800003768,70003768,AT,2025-05-03,Inactive >12 months,Inactive,CNP,NF2F,,4900,2023-12-24,Active,4,Hospitality terminals
Way4,Way4:2002608504-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002608504-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Northstar Market 03770,VAT800003769,70003769,NL,2025-05-08,Never transacted,Active,CP+CNP,F2F+NF2F,,5411,2024-01-10,Cancelled,5,Digital commerce
PASS,PASS:2002700958-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2002700958-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Blue Harbor Cafe 03771,VAT800003770,70003770,BE,2025-05-13,Active in last 12 months,Inactive,CP,F2F,,5812,2024-01-27,ActiveBO,1,Travel services
Way4,Way4:2001544367-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001544367-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Atlas Mobility 03772,VAT800003771,70003771,FR,2025-05-18,Inactive >12 months,Active,CNP,NF2F,,5999,2024-02-13,Entered,2,Public sector
PASS,PASS:2001159951-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001159951-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Greenline Retail 03773,VAT800003772,70003772,LU,2025-05-23,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5732,2024-03-01,Terminated,3,Mobility services
Way4,Way4:2001406436-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001406436-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Pixel Commerce 03774,VAT800003773,70003773,ES,2025-05-28,Active in last 12 months,Active,CP,F2F,,7011,2024-03-18,Active,4,Retail payments
PASS,PASS:2001421958-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001421958-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Urban Travel Hub 03775,VAT800003774,70003774,DE,2025-06-02,Inactive >12 months,Inactive,CNP,NF2F,,7999,2024-04-04,Cancelled,5,Hospitality terminals
Way4,Way4:2001641648-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,2001641648-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B03,Nova Pharmacy 03776,VAT800003775,70003775,GB,2025-06-07,Never transacted,Active,CP+CNP,F2F+NF2F,,4121,2024-04-21,ActiveBO,1,Digital commerce
